PIN_NUM,CALC_AREA,REID,DEED_ACRES,BLDG_VAL,LAND_VAL,TOTAL_VALUE_ASSD,HEATEDAREA,SITE_ADDRESS,CITY_DECODE,TOWNSHIP_DECODE,YEAR_BUILT,TYPE_USE_DECODE,LAND_CLASS_DECODE,ZIPNUM
0788908559,0.59225658,106948,0.59,339056,200000,539056,2011,3108 SHADWELL CT,,Leesville,1979,SINGLFAM,Residential Less Than 10 Acres,27613
0798002108,0.54298681,106951,0.54,397429,200000,597429,2118,8708 SLEEPY CREEK DR,,Leesville,1979,SINGLFAM,Residential Less Than 10 Acres,27613
0798002363,0.5462888,106952,0.55,340411,200000,540411,1905,8304 WELLSLEY WAY,,Leesville,1979,SINGLFAM,Residential Less Than 10 Acres,27613
0798003406,0.61948957,106953,0.62,413537,200000,613537,2741,8400 WELLSLEY WAY,,Leesville,1979,SINGLFAM,Residential Less Than 10 Acres,27613
0763893054,0.29404835,106979,0.29,247297,275000,522297,1758,207 MAYODAN DR,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
0796957648,0.47556013,106991,0.48,233664,405000,638664,2672,5505 SHADOWBROOK DR,RALEIGH,Raleigh,1978,SINGLFAM,Residential Less Than 10 Acres,27612
0796957511,0.45305887,107020,0.45,50919,360000,410919,1534,5501 SHADOWBROOK DR,RALEIGH,Raleigh,1979,SINGLFAM,Residential Less Than 10 Acres,27612
0880331339,1.80225644,107024,1.91,336574,165000,501574,1798,5013 TALLWOOD DR,,Leesville,1980,SINGLFAM,Residential Less Than 10 Acres,27613
0880338303,1.24690599,107027,1.63,422521,165000,587521,2647,5001 TALLWOOD DR,,Leesville,1983,SINGLFAM,Residential Less Than 10 Acres,27613
0880430357,1.20119317,107028,1.53,363814,165000,528814,2017,5108 GLENFIELD LN,,Leesville,1983,SINGLFAM,Residential Less Than 10 Acres,27613
0880435530,1.69933084,107031,1.86,324174,165000,489174,1920,4913 TALLWOOD DR,,Leesville,1980,SINGLFAM,Residential Less Than 10 Acres,27613
0880438495,2.09148612,107033,2.17,398105,165000,563105,2545,4905 TALLWOOD DR,,Leesville,1984,SINGLFAM,Residential Less Than 10 Acres,27613
0880431854,1.83880743,107127,1.98,532993,165000,697993,4037,4920 TALLWOOD DR,,Leesville,1982,SINGLFAM,Residential Less Than 10 Acres,27613
0880336600,1.54213691,107130,1.78,402217,165000,567217,2615,5004 TALLWOOD DR,,Leesville,1979,SINGLFAM,Residential Less Than 10 Acres,27613
0880348266,1.75418854,107136,1.89,444946,165000,609946,2629,5013 ELKWOOD CT,,Leesville,1986,SINGLFAM,Residential Less Than 10 Acres,27613
0753612464,0.28105705,107186,0.28,301691,210000,511691,2108,214 COATBRIDGE CIR,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
0753612295,0.28205951,107188,0.28,272475,210000,482475,1938,208 COATBRIDGE CIR,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
0753614316,0.47624578,107191,0.48,238990,210000,448990,1802,210 COATBRIDGE CIR,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
1609708532,0.72353258,107214,0.72,230905,140000,370905,1760,8408 ASHWOOD DR,,Panther Branch,1984,SINGLFAM,Residential Less Than 10 Acres,27603
0753519079,0.29543224,107309,0.3,220134,210000,430134,1517,201 COATBRIDGE CIR,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
1769656312,1.71410309,107313,1.7,265039,73400,338439,2429,908 N MAIN ST,,Wake Forest,2002,SINGLFAM,Residential Less Than 10 Acres,27571
0753518288,0.27622971,107314,0.28,207256,210000,417256,1953,109 COATBRIDGE CIR,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
0778974980,1.02314689,107323,1.06,161041,150000,311041,1341,5601 FARMRIDGE RD,,Leesville,1980,SINGLFAM,Residential Less Than 10 Acres,27617
1783431096,2.55711785,107345,2.71,447821,100000,547821,2810,100 COLONIAL DR,,Mark's Creek,1990,SINGLFAM,Residential Less Than 10 Acres,27591
0790776186,0.55317971,107439,0.55,208082,80000,288082,1419,6113 KRANDON DR,,St. Mary's,1986,SINGLFAM,Residential Less Than 10 Acres,27603
0790776087,0.54728143,107440,0.55,183796,80000,263796,1311,6117 KRANDON DR,,St. Mary's,1987,SINGLFAM,Residential Less Than 10 Acres,27603
0753215245,0.30583525,107473,0.31,193387,175000,368387,1422,126 LOCH LOMOND CIR,CARY,Cary,1980,SINGLFAM,Residential Less Than 10 Acres,27511
1749557239,0.69403562,107539,0.69,213463,130000,343463,1446,3525 PINE VALLEY DR,,Wake Forest,2001,SINGLFAM,Residential Less Than 10 Acres,27587
1708638252,2.61392961,107543,2.57,981052,375000,1356052,5282,8516 BOURNEMOUTH DR,,Barton's Creek,1983,SINGLFAM,Residential Less Than 10 Acres,27615
1726931150,0.999404,107659,1,172787,108000,280787,1350,4809 KYLE DR,,Neuse,1978,SINGLFAM,Residential Less Than 10 Acres,27616
0787684436,0.66414099,107720,0.66,294984,200000,494984,2275,8109 KINGSLAND DR,RALEIGH,Leesville,1983,SINGLFAM,Residential Less Than 10 Acres,27613
0789416836,1.26153916,107730,1.17,541763,210000,751763,3295,5112 BARTONS RD,,Leesville,1997,SINGLFAM,Residential Less Than 10 Acres,27613
1716086336,0.05459579,107760,0.06,216885,90000,306885,1400,5815 WHITEBUD DR,RALEIGH,House Creek,1978,SINGLFAM,Residential Less Than 10 Acres,27609
1619464943,1.76245435,107764,1.78,310647,204750,515397,2349,609 BUFFALOE RD,GARNER,St. Mary's,1979,SINGLFAM,Residential Less Than 10 Acres,27529
0685077236,2.04190154,107777,2.02,166651,60500,227151,1796,8496 KENNEBEC RD,,Middle Creek,1937,SINGLFAM,Residential Less Than 10 Acres,27592
1706960325,0.33973195,107912,0.34,131050,400000,531050,1882,421 MYRTLEWOOD CT,RALEIGH,House Creek,1981,SINGLFAM,Residential Less Than 10 Acres,27609
1706867841,0.27975004,107921,0.28,99085,400000,499085,1555,409 ROSEHAVEN DR,RALEIGH,House Creek,1980,SINGLFAM,Residential Less Than 10 Acres,27609
1706865903,0.36591518,107924,0.37,97209,400000,497209,1200,331 ROSEHAVEN DR,RALEIGH,House Creek,1998,SINGLFAM,Residential Less Than 10 Acres,27609
1706874079,0.48695378,107925,0.49,84004,400000,484004,1232,329 ROSEHAVEN DR,RALEIGH,House Creek,1981,SINGLFAM,Residential Less Than 10 Acres,27609
0783841371,0.27799777,108173,0.3,204568,204250,408818,1551,3404 SWIFT DR,RALEIGH,Raleigh,1979,SINGLFAM,Residential Less Than 10 Acres,27606
0657600836,0.26678506,108246,0.26,209497,65000,274497,1404,611 COEFIELD ST,FUQUAY-VARINA,Middle Creek,2004,SINGLFAM,Residential Less Than 10 Acres,27526
1726371451,0.80414866,108297,0.8,286905,185000,471905,2405,3116 HICKORY RD,RALEIGH,Neuse,1998,SINGLFAM,Residential Less Than 10 Acres,27616
1725272788,0.32406728,108546,0.32,162100,140000,302100,1300,3700 SARATOGA DR,RALEIGH,St. Matthew's,1979,SINGLFAM,Residential Less Than 10 Acres,27604
1725282121,0.24377729,108550,0.24,167654,140000,307654,1296,3713 SARATOGA DR,RALEIGH,St. Matthew's,1984,SINGLFAM,Residential Less Than 10 Acres,27604
1725179642,0.25346441,108639,0.25,196573,140000,336573,1656,3808 CASCADE CT,RALEIGH,St. Matthew's,1981,SINGLFAM,Residential Less Than 10 Acres,27604
1725177569,0.3109553,108641,0.31,212045,140000,352045,2070,3800 CASCADE CT,RALEIGH,St. Matthew's,1981,SINGLFAM,Residential Less Than 10 Acres,27604
1709977398,0.82837589,108663,0.83,449462,200000,649462,2780,601 BRITTANY BAY E,,Barton's Creek,1980,SINGLFAM,Residential Less Than 10 Acres,27614
0797343810,0.38063185,108764,0.38,197678,200000,397678,1868,7308 DEER TRACK DR,RALEIGH,House Creek,1981,SINGLFAM,Residential Less Than 10 Acres,27613
0762882621,0.29256011,108796,0.29,175695,220000,395695,1680,111 COORSDALE DR,CARY,Cary,1980,SINGLFAM,Residential Less Than 10 Acres,27511
1709251046,1.11345729,108797,1.11,317351,180000,497351,2930,305 TROTTERS RIDGE DR,,Barton's Creek,1981,SINGLFAM,Residential Less Than 10 Acres,27614
0798229029,0.99544479,108801,1,296668,220000,516668,1956,8701 CHESLEY CT,,Leesville,1979,SINGLFAM,Residential Less Than 10 Acres,27613
0798320220,0.724489,108804,0.72,446673,200000,646673,2796,8705 CHESLEY CT,,Leesville,1979,SINGLFAM,Residential Less Than 10 Acres,27613
1709506278,0.99325574,108811,0.99,352131,215000,567131,2146,13601 HEATHWOOD CT,,Barton's Creek,1980,SINGLFAM,Residential Less Than 10 Acres,27615
1709157566,1.51591172,108812,1.52,566139,198000,764139,3991,320 TROTTERS RIDGE DR,,Barton's Creek,1984,SINGLFAM,Residential Less Than 10 Acres,27614
0798323442,0.84359434,108813,0.82,226338,200000,426338,1542,8712 CHESLEY CT,,Leesville,1979,SINGLFAM,Residential Less Than 10 Acres,27613
1707628726,0.20646471,108874,0.21,246128,165000,411128,1592,6709 MILES DR,RALEIGH,House Creek,1982,SINGLFAM,Residential Less Than 10 Acres,27615
0762788830,0.36747097,108906,0.38,262799,220000,482799,1707,316 DUNHAGAN PL,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
1709402411,0.91832845,108910,0.92,406234,215000,621234,2920,201 SANDHURST RD,,Barton's Creek,1982,SINGLFAM,Residential Less Than 10 Acres,27615
0762798035,0.27547781,108921,0.28,228208,220000,448208,1452,310 DUNHAGAN PL,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
0797248996,0.29574692,108935,0.3,232557,200000,432557,1497,7313 OLD HUNDRED RD,RALEIGH,House Creek,1980,SINGLFAM,Residential Less Than 10 Acres,27613
0797242940,0.28704329,108949,0.29,256885,200000,456885,1670,7304 ST LEDGER DR,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27613
0797149921,0.2925644,108973,0.29,287652,150000,437652,2107,7304 RAY RD,RALEIGH,House Creek,1984,SINGLFAM,Residential Less Than 10 Acres,27613
0797253394,0.30309039,108984,0.3,231629,200000,431629,1596,7413 OLD HUNDRED RD,RALEIGH,House Creek,1980,SINGLFAM,Residential Less Than 10 Acres,27613
0797340464,0.35638957,108986,0.36,175254,200000,375254,1337,7205 MILL RIDGE RD,RALEIGH,House Creek,1981,SINGLFAM,Residential Less Than 10 Acres,27613
0797248663,0.31042488,108995,0.31,210882,200000,410882,1960,7309 MILL RIDGE RD,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27613
1706280128,0.02825934,109039,0.03,207671,80000,287671,1400,1300 SPRINGLAWN CT,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27609
0797220223,0.39914581,109052,0.4,297014,275000,572014,2328,6324 GAINSBOROUGH DR,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27612
1706189222,0.03344827,109054,0.03,224097,80000,304097,1400,1310 SPRINGLAWN CT,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27609
0762891880,0.32536235,109071,0.33,246450,220000,466450,2666,205 DUNHAGAN PL,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
1717811336,0.27165298,109077,0.27,308810,195000,503810,2640,2377 RAVENHILL DR,RALEIGH,Neuse,1979,SINGLFAM,Residential Less Than 10 Acres,27615
1717719444,0.24905858,109080,0.25,217784,195000,412784,1868,2365 RAVENHILL DR,RALEIGH,Neuse,1979,SINGLFAM,Residential Less Than 10 Acres,27615
1719645971,1.24875256,109090,1.23,913626,200000,1113626,3645,1209 RAVENS POINT CIR,,Barton's Creek,2002,SINGLFAM,Residential Less Than 10 Acres,27614
0796960879,0.0233203,109121,0.02,218295,55000,273295,1400,5745 THREE OAKS DR,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27612
0796879086,0.02330121,109132,0.02,209636,55000,264636,1400,5756 THREE OAKS DR,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27612
0796879066,0.0233012,109133,0.02,221211,55000,276211,1400,5758 THREE OAKS DR,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27612
0796963718,0.02375941,109140,0.02,218295,55000,273295,1400,5724 THREE OAKS DR,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27612
0796962894,0.02406536,109143,0.02,241750,55000,296750,1400,5730 THREE OAKS DR,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27612
0788901589,1.22915361,109157,1.31,353723,220000,573723,1982,8320 WHEATSTONE LN,,Leesville,1981,SINGLFAM,Residential Less Than 10 Acres,27613
1716198102,0.16003117,109183,0.16,139253,120000,259253,1108,6006 APPLEWOOD LN,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27609
1716089325,0.04851159,109210,0.05,202337,90000,292337,1498,5832 WHITEBUD DR,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27609
1716086013,0.05246485,109223,0.05,219947,108000,327947,1411,5802 WHITEBUD DR,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27609
1737533440,0.79171118,109226,0.8,11084,209088,220172,1927,7301 LOUISBURG RD,RALEIGH,NEUSE,1980,SINGLFAM,Residential Less Than 10 Acres,27616
1707373746,0.26278773,109369,0.26,142051,175000,317051,1250,8001 BRANDYAPPLE DR,RALEIGH,House Creek,1980,SINGLFAM,Residential Less Than 10 Acres,27615
0787181429,0.91506588,109394,0.92,350690,190000,540690,1998,5240 TROUTMAN LN,,Leesville,1980,SINGLFAM,Residential Less Than 10 Acres,27613
1795474009,0.95863252,109440,1,138750,55000,193750,1360,934 WATER PLANT RD,,Little River,1945,SINGLFAM,Residential Less Than 10 Acres,27597
1794944070,0.95499596,109442,1.06,142255,47100,189355,1032,1009 MOSS RD,,Little River,1979,SINGLFAM,Residential Less Than 10 Acres,27597
2705259842,0.27709617,109444,0.27,167038,94558,261596,1805,407 N ARENDELL AVE,ZEBULON,Little River,1924,SINGLFAM,Residential Less Than 10 Acres,27597
2705052219,0.42173661,109461,0.42,264293,70000,334293,2042,502 STRATFORD DR,ZEBULON,Little River,1979,SINGLFAM,Residential Less Than 10 Acres,27597
0679738869,0.79440817,109694,0.79,213353,125000,338353,1468,8624 BOSTIAN DR,,Middle Creek,1982,SINGLFAM,Residential Less Than 10 Acres,27539
0788581028,1.72036595,109713,1.67,264297,180000,444297,2178,9809 GRALYN RD,,Leesville,1984,SINGLFAM,Residential Less Than 10 Acres,27613
1706386693,0.03074293,109827,0.03,221747,90000,311747,2050,6037 DIXON DR,RALEIGH,House Creek,1980,SINGLFAM,Residential Less Than 10 Acres,27609
0771437736,1.54960184,109842,1.55,465695,220000,685695,3410,5316 DEEP VALLEY RUN,,Swift Creek,1983,SINGLFAM,Residential Less Than 10 Acres,27606
0788484505,1.07511597,109860,1.11,225944,180000,405944,1564,9700 CHARLTON CT,,Leesville,1981,SINGLFAM,Residential Less Than 10 Acres,27613
1736039135,1.31069431,109917,1.33,546672,120000,666672,4226,4820 BLUETICK RD,,Neuse,2001,SINGLFAM,Residential Less Than 10 Acres,27616
1707163192,0.30316412,109963,0.3,150075,175000,325075,1579,7628 PROSPECTOR PL,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27615
1707151940,0.30776492,109967,0.31,147812,175000,322812,1558,7612 PROSPECTOR PL,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27615
1707160327,0.44622797,109976,0.45,190116,175000,365116,1560,7608 GOLD MINE CT,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27615
1707251764,0.33514261,109987,0.34,183559,175000,358559,1456,7312 MINE VALLEY RD,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27615
1717731753,1.51713259,109990,1.52,442405,433225,875630,2739,2013 WEYBRIDGE DR,RALEIGH,Neuse,1983,SINGLFAM,Residential Less Than 10 Acres,27615
1719046462,0.97191395,110033,1,221827,200000,421827,1556,11117 TRAPPERS CREEK DR,,Barton's Creek,1982,SINGLFAM,Residential Less Than 10 Acres,27614
1707804065,0.25229151,110037,0.25,125038,210000,335038,1196,312 ASHEBROOK DR,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27609
0788754481,0.98233739,110041,0.95,163961,240500,404461,1334,9005 RAY RD,,Leesville,1979,SINGLFAM,Residential Less Than 10 Acres,27613
0788754584,0.95206793,110044,0.92,129700,240500,370200,1280,9009 RAY RD,,Leesville,1979,SINGLFAM,Residential Less Than 10 Acres,27613
1719034733,0.93889621,110045,0.97,360858,200000,560858,2032,909 SKINNERS RIDGE RD,,Barton's Creek,1981,SINGLFAM,Residential Less Than 10 Acres,27614
1707805284,0.34934828,110065,0.35,95343,210000,305343,1350,313 ASHEBROOK DR,RALEIGH,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27609
1709425100,0.91846246,110081,0.91,175426,200000,375426,1332,10504 NUTMEG CT,,Barton's Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27614
1709535745,0.91863518,110097,0.94,295376,200000,495376,1694,424 SEASONS DR,,Barton's Creek,1981,SINGLFAM,Residential Less Than 10 Acres,27614
1709439101,1.19319914,110108,1.2,292642,200000,492642,1897,301 CLOVES CT,,Barton's Creek,1985,SINGLFAM,Residential Less Than 10 Acres,27614
1709521861,0.92518807,110110,0.91,278282,200000,478282,1823,309 SEASONS DR,,Barton's Creek,1985,SINGLFAM,Residential Less Than 10 Acres,27614
1709423672,0.9185289,110117,0.94,249628,200000,449628,1794,113 SEASONS DR,,Barton's Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27614
1707782816,0.36242045,110132,0.36,263252,240000,503252,2144,8201 HOLLY BERRY CT,RALEIGH,House Creek,1980,SINGLFAM,Residential Less Than 10 Acres,27615
1710046777,0.30196774,110157,0.3,167741,110000,277741,1662,1701 BLANTON ST,GARNER,St. Mary's,1979,SINGLFAM,Residential Less Than 10 Acres,27529
1717735169,0.73099707,110222,0.73,441317,516000,957317,2906,6901 BROOK RIDGE CT,RALEIGH,Neuse,1980,SINGLFAM,Residential Less Than 10 Acres,27615
1717737118,0.56192198,110223,0.56,554708,430000,984708,3283,6900 BROOK RIDGE CT,RALEIGH,Neuse,1981,SINGLFAM,Residential Less Than 10 Acres,27615
1717737537,0.4358652,110226,0.44,423513,430000,853513,2862,2200 WEYBRIDGE DR,RALEIGH,Neuse,1982,SINGLFAM,Residential Less Than 10 Acres,27615
1717732066,0.44742052,110268,0.45,409545,430000,839545,2687,2101 ROYAL OAKS DR,RALEIGH,Neuse,1980,SINGLFAM,Residential Less Than 10 Acres,27615
1717733227,0.34429215,110270,0.34,433576,430000,863576,3230,6924 SLADE HILL RD,RALEIGH,Neuse,1980,SINGLFAM,Residential Less Than 10 Acres,27615
1717733418,0.44500341,110272,0.45,395374,430000,825374,2700,6932 SLADE HILL RD,RALEIGH,Neuse,1980,SINGLFAM,Residential Less Than 10 Acres,27615
0762737954,0.95406847,110384,0.95,529123,280000,809123,2929,101 SPRINGBROOK PL,CARY,Swift Creek,1980,SINGLFAM,Residential Less Than 10 Acres,27518
0722978252,2.77871207,110403,2.9,407880,333000,740880,2464,2620 US 64 HWY W,,White Oak,1986,SINGLFAM,Residential Less Than 10 Acres,27523
1708502360,1.10872792,110416,1.06,482965,275000,757965,2735,8301 MEADOW RIDGE CT,,House Creek,1980,SINGLFAM,Residential Less Than 10 Acres,27615
1708502170,1.2183619,110417,1.16,528214,275000,803214,3607,8300 MEADOW RIDGE CT,,House Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27615
1717417350,0.02922478,110446,0.03,202264,100000,302264,1424,6416 ANDSLEY DR,RALEIGH,Neuse,1979,SINGLFAM,Residential Less Than 10 Acres,27609
0773022339,0.03229024,110471,0.03,163387,115000,278387,1294,110 BAY DR,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
0773022441,0.0323202,110472,0.03,163387,115000,278387,1294,108 BAY DR,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
0773011385,0.03586833,110477,0.04,178312,115000,293312,1424,119 BARBARY CT,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
0773022218,0.04403966,110482,0.04,192745,115000,307745,1636,116 BAY DR,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
0795245930,0.148113,110487,0.15,277605,200000,477605,2165,2844 RUE SANS FAMILLE,RALEIGH,Meredith,1985,SINGLFAM,Residential Less Than 10 Acres,27607
1707892310,0.32015134,110506,0.32,336349,240000,576349,2798,8205 S CRESTWYCK CT,RALEIGH,House Creek,1981,SINGLFAM,Residential Less Than 10 Acres,27615
1707894107,0.3232912,110509,0.32,323957,240000,563957,2338,8204 S CRESTWYCK CT,RALEIGH,House Creek,1981,SINGLFAM,Residential Less Than 10 Acres,27615
0765923201,1.18701019,110512,1.19,441493,400000,841493,2713,123 DUBLIN WOODS DR,,Cary,1981,SINGLFAM,Residential Less Than 10 Acres,27513
0765916811,1.50021196,110518,1.49,456827,400000,856827,3290,202 DUBLIN WOODS DR,,Cary,1981,SINGLFAM,Residential Less Than 10 Acres,27513
0773441902,0.28910166,110521,0.29,244630,175000,419630,2025,109 WHITEHALL WAY,CARY,Cary,1980,SINGLFAM,Residential Less Than 10 Acres,27511
0773457094,0.55747292,110542,0.56,376822,175000,551822,2557,208 WHITEHALL WAY,CARY,Cary,1985,SINGLFAM,Residential Less Than 10 Acres,27511
1731498889,0.99661947,110587,1,196537,80500,277037,2403,5912 LEAMON WRIGHT DR,,St. Mary's,1984,SINGLFAM,Residential Less Than 10 Acres,27610
1710062862,0.28693944,110598,0.29,233924,110000,343924,1656,1017 FLANDERS ST,GARNER,St. Mary's,1979,SINGLFAM,Residential Less Than 10 Acres,27529
0677067202,1.98111419,110637,2.02,461532,97750,559282,2683,403 MILL CREEK DR,,Middle Creek,1979,SINGLFAM,Residential Less Than 10 Acres,27526
1793057871,1.00328922,110756,1,398727,65000,463727,3453,593 S SELMA RD,,Mark's Creek,1980,SINGLFAM,Residential Less Than 10 Acres,27591
0763147345,0.41652482,110796,0.41,221666,200000,421666,1632,101 WENDY CT,CARY,Cary,1979,SINGLFAM,Residential Less Than 10 Acres,27511
0763146482,0.43208719,110797,0.43,200586,200000,400586,1852,103 WENDY CT,CARY,CARY,1979,SINGLFAM,Residential Less Than 10 Acres,27511
0763147823,0.33017255,110802,0.33,217742,200000,417742,1874,205 WENDY CT,CARY,Cary,1980,SINGLFAM,Residential Less Than 10 Acres,27511
